疾病病种,发病数,date,year,month,url
伤寒和副伤寒,0.0,2020-12,2020,12,/yqxx/20210126/669924e9ffd84d2f82443764f7e91e13.html
流行性脑脊髓膜炎,0.0,2020-12,2020,12,/yqxx/20210126/669924e9ffd84d2f82443764f7e91e13.html
百日咳,0.0,2020-12,2020,12,/yqxx/20210126/669924e9ffd84d2f82443764f7e91e13.html
白喉,0.0,2020-12,2020,12,/yqxx/20210126/669924e9ffd84d2f82443764f7e91e13.html
新生儿破伤风,0.0,2020-12,2020,12,/yqxx/20210126/669924e9ffd84d2f82443764f7e91e13.html
猩红热,183.0,2020-12,2020,12,/yqxx/20210126/669924e9ffd84d2f82443764f7e91e13.html
布鲁氏菌病,0.0,2020-12,2020,12,/yqxx/20210126/669924e9ffd84d2f82443764f7e91e13.html
淋病,289.0,2020-12,2020,12,/yqxx/20210126/669924e9ffd84d2f82443764f7e91e13.html
梅毒,859.0,2020-12,2020,12,/yqxx/20210126/669924e9ffd84d2f82443764f7e91e13.html
钩端螺旋体病,0.0,2020-12,2020,12,/yqxx/20210126/669924e9ffd84d2f82443764f7e91e13.html
血吸虫病,0.0,2020-12,2020,12,/yqxx/20210126/669924e9ffd84d2f82443764f7e91e13.html
疟疾,0.0,2020-12,2020,12,/yqxx/20210126/669924e9ffd84d2f82443764f7e91e13.html
人感染H7N9禽流感,0.0,2020-12,2020,12,/yqxx/20210126/669924e9ffd84d2f82443764f7e91e13.html
新型冠状病毒肺炎*,184.0,2020-12,2020,12,/yqxx/20210126/669924e9ffd84d2f82443764f7e91e13.html
丙类传染病合计,1484.0,2020-12,2020,12,/yqxx/20210126/669924e9ffd84d2f82443764f7e91e13.html
流行性感冒,114.0,2020-12,2020,12,/yqxx/20210126/669924e9ffd84d2f82443764f7e91e13.html
流行性腮腺炎,166.0,2020-12,2020,12,/yqxx/20210126/669924e9ffd84d2f82443764f7e91e13.html
风疹,0.0,2020-12,2020,12,/yqxx/20210126/669924e9ffd84d2f82443764f7e91e13.html
急性出血性结膜炎,0.0,2020-12,2020,12,/yqxx/20210126/669924e9ffd84d2f82443764f7e91e13.html
麻风病,0.0,2020-12,2020,12,/yqxx/20210126/669924e9ffd84d2f82443764f7e91e13.html
斑疹伤寒,0.0,2020-12,2020,12,/yqxx/20210126/669924e9ffd84d2f82443764f7e91e13.html
黑热病,0.0,2020-12,2020,12,/yqxx/20210126/669924e9ffd84d2f82443764f7e91e13.html
包虫病,0.0,2020-12,2020,12,/yqxx/20210126/669924e9ffd84d2f82443764f7e91e13.html
丝虫病,0.0,2020-12,2020,12,/yqxx/20210126/669924e9ffd84d2f82443764f7e91e13.html
其它感染性腹泻病,328.0,2020-12,2020,12,/yqxx/20210126/669924e9ffd84d2f82443764f7e91e13.html
手足口病,876.0,2020-12,2020,12,/yqxx/20210126/669924e9ffd84d2f82443764f7e91e13.html
甲乙丙类总计,3722.0,2020-12,2020,12,/yqxx/20210126/669924e9ffd84d2f82443764f7e91e13.html
甲乙类传染病合计,1872.0,2021-1,2021,1,/yqxx/20210225/d228fdde8d7140dc9b76914e29425cc8.html
鼠疫,0.0,2021-1,2021,1,/yqxx/20210225/d228fdde8d7140dc9b76914e29425cc8.html
霍乱,0.0,2021-1,2021,1,/yqxx/20210225/d228fdde8d7140dc9b76914e29425cc8.html
传染性非典型肺炎,0.0,2021-1,2021,1,/yqxx/20210225/d228fdde8d7140dc9b76914e29425cc8.html
艾滋病,10.0,2021-1,2021,1,/yqxx/20210225/d228fdde8d7140dc9b76914e29425cc8.html
病毒性肝炎,91.0,2021-1,2021,1,/yqxx/20210225/d228fdde8d7140dc9b76914e29425cc8.html
其中:（1）甲肝,13.0,2021-1,2021,1,/yqxx/20210225/d228fdde8d7140dc9b76914e29425cc8.html
（2）乙肝,10.0,2021-1,2021,1,/yqxx/20210225/d228fdde8d7140dc9b76914e29425cc8.html
（3）丙肝,4.0,2021-1,2021,1,/yqxx/20210225/d228fdde8d7140dc9b76914e29425cc8.html
（4）丁肝,0.0,2021-1,2021,1,/yqxx/20210225/d228fdde8d7140dc9b76914e29425cc8.html
（5）戊肝,64.0,2021-1,2021,1,/yqxx/20210225/d228fdde8d7140dc9b76914e29425cc8.html
（6）肝炎（未分型）,0.0,2021-1,2021,1,/yqxx/20210225/d228fdde8d7140dc9b76914e29425cc8.html
脊髓灰质炎,0.0,2021-1,2021,1,/yqxx/20210225/d228fdde8d7140dc9b76914e29425cc8.html
人感染高致病性禽流感,0.0,2021-1,2021,1,/yqxx/20210225/d228fdde8d7140dc9b76914e29425cc8.html
麻疹,0.0,2021-1,2021,1,/yqxx/20210225/d228fdde8d7140dc9b76914e29425cc8.html
流行性出血热,0.0,2021-1,2021,1,/yqxx/20210225/d228fdde8d7140dc9b76914e29425cc8.html
狂犬病,0.0,2021-1,2021,1,/yqxx/20210225/d228fdde8d7140dc9b76914e29425cc8.html
流行性乙型脑炎,0.0,2021-1,2021,1,/yqxx/20210225/d228fdde8d7140dc9b76914e29425cc8.html
登革热,0.0,2021-1,2021,1,/yqxx/20210225/d228fdde8d7140dc9b76914e29425cc8.html
炭疽,0.0,2021-1,2021,1,/yqxx/20210225/d228fdde8d7140dc9b76914e29425cc8.html
细菌性和阿米巴性痢疾,2.0,2021-1,2021,1,/yqxx/20210225/d228fdde8d7140dc9b76914e29425cc8.html
肺结核,413.0,2021-1,2021,1,/yqxx/20210225/d228fdde8d7140dc9b76914e29425cc8.html
伤寒和副伤寒,0.0,2021-1,2021,1,/yqxx/20210225/d228fdde8d7140dc9b76914e29425cc8.html
流行性脑脊髓膜炎,0.0,2021-1,2021,1,/yqxx/20210225/d228fdde8d7140dc9b76914e29425cc8.html
百日咳,0.0,2021-1,2021,1,/yqxx/20210225/d228fdde8d7140dc9b76914e29425cc8.html
白喉,0.0,2021-1,2021,1,/yqxx/20210225/d228fdde8d7140dc9b76914e29425cc8.html
新生儿破伤风,0.0,2021-1,2021,1,/yqxx/20210225/d228fdde8d7140dc9b76914e29425cc8.html
猩红热,168.0,2021-1,2021,1,/yqxx/20210225/d228fdde8d7140dc9b76914e29425cc8.html
布鲁氏菌病,0.0,2021-1,2021,1,/yqxx/20210225/d228fdde8d7140dc9b76914e29425cc8.html
淋病,237.0,2021-1,2021,1,/yqxx/20210225/d228fdde8d7140dc9b76914e29425cc8.html
梅毒,765.0,2021-1,2021,1,/yqxx/20210225/d228fdde8d7140dc9b76914e29425cc8.html
钩端螺旋体病,0.0,2021-1,2021,1,/yqxx/20210225/d228fdde8d7140dc9b76914e29425cc8.html
血吸虫病,0.0,2021-1,2021,1,/yqxx/20210225/d228fdde8d7140dc9b76914e29425cc8.html
疟疾,4.0,2021-1,2021,1,/yqxx/20210225/d228fdde8d7140dc9b76914e29425cc8.html
人感染H7N9禽流感,0.0,2021-1,2021,1,/yqxx/20210225/d228fdde8d7140dc9b76914e29425cc8.html
新型冠状病毒肺炎*,182.0,2021-1,2021,1,/yqxx/20210225/d228fdde8d7140dc9b76914e29425cc8.html
丙类传染病合计,1094.0,2021-1,2021,1,/yqxx/20210225/d228fdde8d7140dc9b76914e29425cc8.html
流行性感冒,126.0,2021-1,2021,1,/yqxx/20210225/d228fdde8d7140dc9b76914e29425cc8.html
流行性腮腺炎,94.0,2021-1,2021,1,/yqxx/20210225/d228fdde8d7140dc9b76914e29425cc8.html
风疹,0.0,2021-1,2021,1,/yqxx/20210225/d228fdde8d7140dc9b76914e29425cc8.html
急性出血性结膜炎,0.0,2021-1,2021,1,/yqxx/20210225/d228fdde8d7140dc9b76914e29425cc8.html
麻风病,0.0,2021-1,2021,1,/yqxx/20210225/d228fdde8d7140dc9b76914e29425cc8.html
斑疹伤寒,0.0,2021-1,2021,1,/yqxx/20210225/d228fdde8d7140dc9b76914e29425cc8.html
黑热病,0.0,2021-1,2021,1,/yqxx/20210225/d228fdde8d7140dc9b76914e29425cc8.html
包虫病,0.0,2021-1,2021,1,/yqxx/20210225/d228fdde8d7140dc9b76914e29425cc8.html
丝虫病,0.0,2021-1,2021,1,/yqxx/20210225/d228fdde8d7140dc9b76914e29425cc8.html
其它感染性腹泻病,363.0,2021-1,2021,1,/yqxx/20210225/d228fdde8d7140dc9b76914e29425cc8.html
手足口病,511.0,2021-1,2021,1,/yqxx/20210225/d228fdde8d7140dc9b76914e29425cc8.html
甲乙丙类总计,2966.0,2021-1,2021,1,/yqxx/20210225/d228fdde8d7140dc9b76914e29425cc8.html
甲乙类传染病合计,1786.0,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
鼠疫,0.0,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
霍乱,0.0,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
传染性非典型肺炎,0.0,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
艾滋病,74.0,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
病毒性肝炎,94.0,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
其中:（1）甲肝,14.0,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
（2）乙肝,13.0,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
（3）丙肝,3.0,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
（4）丁肝,0.0,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
（5）戊肝,64.0,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
（6）肝炎（未分型）,0.0,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
脊髓灰质炎,0.0,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
人感染高致病性禽流感,0.0,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
麻疹,0.0,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
流行性出血热,0.0,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
狂犬病,0.0,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
流行性乙型脑炎,0.0,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
登革热,0.0,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
炭疽,0.0,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
细菌性和阿米巴性痢疾,3.0,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
肺结核,421.0,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
伤寒和副伤寒,2.0,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
流行性脑脊髓膜炎,0.0,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
百日咳,6.0,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
白喉,0.0,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
新生儿破伤风,0.0,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
猩红热,25.0,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
布鲁氏菌病,0.0,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
淋病,259.0,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
梅毒,764.0,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
钩端螺旋体病,0.0,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
血吸虫病,0.0,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
疟疾,6.0,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
人感染H7N9禽流感,0.0,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
新型冠状病毒肺炎*,132.0,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
丙类传染病合计,2479.0,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
流行性感冒,464.0,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
流行性腮腺炎,114.0,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
风疹,0.0,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
急性出血性结膜炎,0.0,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
麻风病,0.0,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
斑疹伤寒,0.0,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
黑热病,0.0,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
包虫病,0.0,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
丝虫病,0.0,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
其它感染性腹泻病,313.0,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
手足口病,1588.0,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
甲乙丙类总计,4265.0,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
*报告新型冠状病毒肺炎确诊病例132例，均为境外输入病例。,,2021-10,2021,10,/yqxx/20211128/a45647f308304fada090bfa30dfcd996.html
甲乙类传染病合计,2035.0,2021-11,2021,11,/yqxx/20211223/d6146b23bb934630aa63ddea2e8634f2.html
鼠疫,0.0,2021-11,2021,11,/yqxx/20211223/d6146b23bb934630aa63ddea2e8634f2.html
霍乱,0.0,2021-11,2021,11,/yqxx/20211223/d6146b23bb934630aa63ddea2e8634f2.html
传染性非典型肺炎,0.0,2021-11,2021,11,/yqxx/20211223/d6146b23bb934630aa63ddea2e8634f2.html
艾滋病,36.0,2021-11,2021,11,/yqxx/20211223/d6146b23bb934630aa63ddea2e8634f2.html
病毒性肝炎,97.0,2021-11,2021,11,/yqxx/20211223/d6146b23bb934630aa63ddea2e8634f2.html
其中:（1）甲肝,21.0,2021-11,2021,11,/yqxx/20211223/d6146b23bb934630aa63ddea2e8634f2.html
（2）乙肝,9.0,2021-11,2021,11,/yqxx/20211223/d6146b23bb934630aa63ddea2e8634f2.html
（3）丙肝,7.0,2021-11,2021,11,/yqxx/20211223/d6146b23bb934630aa63ddea2e8634f2.html
（4）丁肝,0.0,2021-11,2021,11,/yqxx/20211223/d6146b23bb934630aa63ddea2e8634f2.html
（5）戊肝,60.0,2021-11,2021,11,/yqxx/20211223/d6146b23bb934630aa63ddea2e8634f2.html
（6）肝炎（未分型）,0.0,2021-11,2021,11,/yqxx/20211223/d6146b23bb934630aa63ddea2e8634f2.html
脊髓灰质炎,0.0,2021-11,2021,11,/yqxx/20211223/d6146b23bb934630aa63ddea2e8634f2.html
人感染高致病性禽流感,0.0,2021-11,2021,11,/yqxx/20211223/d6146b23bb934630aa63ddea2e8634f2.html
麻疹,1.0,2021-11,2021,11,/yqxx/20211223/d6146b23bb934630aa63ddea2e8634f2.html
流行性出血热,0.0,2021-11,2021,11,/yqxx/20211223/d6146b23bb934630aa63ddea2e8634f2.html
狂犬病,0.0,2021-11,2021,11,/yqxx/20211223/d6146b23bb934630aa63ddea2e8634f2.html
流行性乙型脑炎,0.0,2021-11,2021,11,/yqxx/20211223/d6146b23bb934630aa63ddea2e8634f2.html
登革热,0.0,2021-11,2021,11,/yqxx/20211223/d6146b23bb934630aa63ddea2e8634f2.html
炭疽,0.0,2021-11,2021,11,/yqxx/20211223/d6146b23bb934630aa63ddea2e8634f2.html
细菌性和阿米巴性痢疾,0.0,2021-11,2021,11,/yqxx/20211223/d6146b23bb934630aa63ddea2e8634f2.html
肺结核,528.0,2021-11,2021,11,/yqxx/20211223/d6146b23bb934630aa63ddea2e8634f2.html
伤寒和副伤寒,0.0,2021-11,2021,11,/yqxx/20211223/d6146b23bb934630aa63ddea2e8634f2.html
流行性脑脊髓膜炎,0.0,2021-11,2021,11,/yqxx/20211223/d6146b23bb934630aa63ddea2e8634f2.html
百日咳,14.0,2021-11,2021,11,/yqxx/20211223/d6146b23bb934630aa63ddea2e8634f2.html
白喉,0.0,2021-11,2021,11,/yqxx/20211223/d6146b23bb934630aa63ddea2e8634f2.html
新生儿破伤风,0.0,2021-11,2021,11,/yqxx/20211223/d6146b23bb934630aa63ddea2e8634f2.html
猩红热,71.0,2021-11,2021,11,/yqxx/20211223/d6146b23bb934630aa63ddea2e8634f2.html
布鲁氏菌病,0.0,2021-11,2021,11,/yqxx/20211223/d6146b23bb934630aa63ddea2e8634f2.html
淋病,261.0,2021-11,2021,11,/yqxx/20211223/d6146b23bb934630aa63ddea2e8634f2.html
梅毒,895.0,2021-11,2021,11,/yqxx/20211223/d6146b23bb934630aa63ddea2e8634f2.html
钩端螺旋体病,0.0,2021-11,2021,11,/yqxx/20211223/d6146b23bb934630aa63ddea2e8634f2.html
血吸虫病,0.0,2021-11,2021,11,/yqxx/20211223/d6146b23bb934630aa63ddea2e8634f2.html
疟疾,11.0,2021-11,2021,11,/yqxx/20211223/d6146b23bb934630aa63ddea2e8634f2.html
人感染H7N9禽流感,0.0,2021-11,2021,11,/yqxx/20211223/d6146b23bb934630aa63ddea2e8634f2.html
新型冠状病毒肺炎*,121.0,2021-11,2021,11,/yqxx/20211223/d6146b23bb934630aa63ddea2e8634f2.html
丙类传染病合计,2309.0,2021-11,2021,11,/yqxx/20211223/d6146b23bb934630aa63ddea2e8634f2.html
流行性感冒,623.0,2021-11,2021,11,/yqxx/20211223/d6146b23bb934630aa63ddea2e8634f2.html
流行性腮腺炎,143.0,2021-11,2021,11,/yqxx/20211223/d6146b23bb934630aa63ddea2e8634f2.html
风疹,0.0,2021-11,2021,11,/yqxx/20211223/d6146b23bb934630aa63ddea2e8634f2.html
急性出血性结膜炎,0.0,2021-11,2021,11,/yqxx/20211223/d6146b23bb934630aa63ddea2e8634f2.html
麻风病,1.0,2021-11,2021,11,/yqxx/20211223/d6146b23bb934630aa63ddea2e8634f2.html
斑疹伤寒,0.0,2021-11,2021,11,/yqxx/20211223/d6146b23bb934630aa63ddea2e8634f2.html
黑热病,0.0,2021-11,2021,11,/yqxx/20211223/d6146b23bb934630aa63ddea2e8634f2.html
包虫病,0.0,2021-11,2021,11,/yqxx/20211223/d6146b23bb934630aa63ddea2e8634f2.html
丝虫病,0.0,2021-11,2021,11,/yqxx/20211223/d6146b23bb934630aa63ddea2e8634f2.html
其它感染性腹泻病,443.0,2021-11,2021,11,/yqxx/20211223/d6146b23bb934630aa63ddea2e8634f2.html
手足口病,1099.0,2021-11,2021,11,/yqxx/20211223/d6146b23bb934630aa63ddea2e8634f2.html
甲乙丙类总计,4344.0,2021-11,2021,11,/yqxx/20211223/d6146b23bb934630aa63ddea2e8634f2.html
甲乙类传染病合计,2290.0,2021-12,2021,12,/yqxx/20220127/cfc5327d26554bb18d63ceb27e7d1196.html
鼠疫,0.0,2021-12,2021,12,/yqxx/20220127/cfc5327d26554bb18d63ceb27e7d1196.html
霍乱,0.0,2021-12,2021,12,/yqxx/20220127/cfc5327d26554bb18d63ceb27e7d1196.html
传染性非典型肺炎,0.0,2021-12,2021,12,/yqxx/20220127/cfc5327d26554bb18d63ceb27e7d1196.html
艾滋病,35.0,2021-12,2021,12,/yqxx/20220127/cfc5327d26554bb18d63ceb27e7d1196.html
病毒性肝炎,123.0,2021-12,2021,12,/yqxx/20220127/cfc5327d26554bb18d63ceb27e7d1196.html
其中:（1）甲肝,25.0,2021-12,2021,12,/yqxx/20220127/cfc5327d26554bb18d63ceb27e7d1196.html
（2）乙肝,14.0,2021-12,2021,12,/yqxx/20220127/cfc5327d26554bb18d63ceb27e7d1196.html
（3）丙肝,0.0,2021-12,2021,12,/yqxx/20220127/cfc5327d26554bb18d63ceb27e7d1196.html
（4）丁肝,0.0,2021-12,2021,12,/yqxx/20220127/cfc5327d26554bb18d63ceb27e7d1196.html
（5）戊肝,84.0,2021-12,2021,12,/yqxx/20220127/cfc5327d26554bb18d63ceb27e7d1196.html
（6）肝炎（未分型）,0.0,2021-12,2021,12,/yqxx/20220127/cfc5327d26554bb18d63ceb27e7d1196.html
脊髓灰质炎,0.0,2021-12,2021,12,/yqxx/20220127/cfc5327d26554bb18d63ceb27e7d1196.html
人感染高致病性禽流感,0.0,2021-12,2021,12,/yqxx/20220127/cfc5327d26554bb18d63ceb27e7d1196.html
麻疹,3.0,2021-12,2021,12,/yqxx/20220127/cfc5327d26554bb18d63ceb27e7d1196.html
流行性出血热,1.0,2021-12,2021,12,/yqxx/20220127/cfc5327d26554bb18d63ceb27e7d1196.html
狂犬病,0.0,2021-12,2021,12,/yqxx/20220127/cfc5327d26554bb18d63ceb27e7d1196.html
流行性乙型脑炎,0.0,2021-12,2021,12,/yqxx/20220127/cfc5327d26554bb18d63ceb27e7d1196.html
登革热,0.0,2021-12,2021,12,/yqxx/20220127/cfc5327d26554bb18d63ceb27e7d1196.html
炭疽,0.0,2021-12,2021,12,/yqxx/20220127/cfc5327d26554bb18d63ceb27e7d1196.html
细菌性和阿米巴性痢疾,0.0,2021-12,2021,12,/yqxx/20220127/cfc5327d26554bb18d63ceb27e7d1196.html
肺结核,517.0,2021-12,2021,12,/yqxx/20220127/cfc5327d26554bb18d63ceb27e7d1196.html
伤寒和副伤寒,0.0,2021-12,2021,12,/yqxx/20220127/cfc5327d26554bb18d63ceb27e7d1196.html
流行性脑脊髓膜炎,0.0,2021-12,2021,12,/yqxx/20220127/cfc5327d26554bb18d63ceb27e7d1196.html
百日咳,58.0,2021-12,2021,12,/yqxx/20220127/cfc5327d26554bb18d63ceb27e7d1196.html
白喉,0.0,2021-12,2021,12,/yqxx/20220127/cfc5327d26554bb18d63ceb27e7d1196.html
新生儿破伤风,0.0,2021-12,2021,12,/yqxx/20220127/cfc5327d26554bb18d63ceb27e7d1196.html
猩红热,154.0,2021-12,2021,12,/yqxx/20220127/cfc5327d26554bb18d63ceb27e7d1196.html
布鲁氏菌病,0.0,2021-12,2021,12,/yqxx/20220127/cfc5327d26554bb18d63ceb27e7d1196.html
淋病,250.0,2021-12,2021,12,/yqxx/20220127/cfc5327d26554bb18d63ceb27e7d1196.html
梅毒,894.0,2021-12,2021,12,/yqxx/20220127/cfc5327d26554bb18d63ceb27e7d1196.html
钩端螺旋体病,0.0,2021-12,2021,12,/yqxx/20220127/cfc5327d26554bb18d63ceb27e7d1196.html
血吸虫病,0.0,2021-12,2021,12,/yqxx/20220127/cfc5327d26554bb18d63ceb27e7d1196.html
疟疾,8.0,2021-12,2021,12,/yqxx/20220127/cfc5327d26554bb18d63ceb27e7d1196.html
人感染H7N9禽流感,0.0,2021-12,2021,12,/yqxx/20220127/cfc5327d26554bb18d63ceb27e7d1196.html
新型冠状病毒肺炎*,247.0,2021-12,2021,12,/yqxx/20220127/cfc5327d26554bb18d63ceb27e7d1196.html
丙类传染病合计,2554.0,2021-12,2021,12,/yqxx/20220127/cfc5327d26554bb18d63ceb27e7d1196.html
流行性感冒,1295.0,2021-12,2021,12,/yqxx/20220127/cfc5327d26554bb18d63ceb27e7d1196.html
流行性腮腺炎,160.0,2021-12,2021,12,/yqxx/20220127/cfc5327d26554bb18d63ceb27e7d1196.html
风疹,1.0,2021-12,2021,12,/yqxx/20220127/cfc5327d26554bb18d63ceb27e7d1196.html
急性出血性结膜炎,0.0,2021-12,2021,12,/yqxx/20220127/cfc5327d26554bb18d63ceb27e7d1196.html
麻风病,0.0,2021-12,2021,12,/yqxx/20220127/cfc5327d26554bb18d63ceb27e7d1196.html
斑疹伤寒,0.0,2021-12,2021,12,/yqxx/20220127/cfc5327d26554bb18d63ceb27e7d1196.html
黑热病,0.0,2021-12,2021,12,/yqxx/20220127/cfc5327d26554bb18d63ceb27e7d1196.html
包虫病,0.0,2021-12,2021,12,/yqxx/20220127/cfc5327d26554bb18d63ceb27e7d1196.html
丝虫病,0.0,2021-12,2021,12,/yqxx/20220127/cfc5327d26554bb18d63ceb27e7d1196.html
其它感染性腹泻病,448.0,2021-12,2021,12,/yqxx/20220127/cfc5327d26554bb18d63ceb27e7d1196.html
手足口病,650.0,2021-12,2021,12,/yqxx/20220127/cfc5327d26554bb18d63ceb27e7d1196.html
甲乙丙类总计,4844.0,2021-12,2021,12,/yqxx/20220127/cfc5327d26554bb18d63ceb27e7d1196.html
甲乙类传染病合计,1512.0,2021-2,2021,2,/yqxx/20210326/a952d5fdcbb8410c82a801ce801df525.html
鼠疫,0.0,2021-2,2021,2,/yqxx/20210326/a952d5fdcbb8410c82a801ce801df525.html
霍乱,0.0,2021-2,2021,2,/yqxx/20210326/a952d5fdcbb8410c82a801ce801df525.html
传染性非典型肺炎,0.0,2021-2,2021,2,/yqxx/20210326/a952d5fdcbb8410c82a801ce801df525.html
艾滋病,13.0,2021-2,2021,2,/yqxx/20210326/a952d5fdcbb8410c82a801ce801df525.html
病毒性肝炎,114.0,2021-2,2021,2,/yqxx/20210326/a952d5fdcbb8410c82a801ce801df525.html
其中:（1）甲肝,15.0,2021-2,2021,2,/yqxx/20210326/a952d5fdcbb8410c82a801ce801df525.html
（2）乙肝,12.0,2021-2,2021,2,/yqxx/20210326/a952d5fdcbb8410c82a801ce801df525.html
（3）丙肝,2.0,2021-2,2021,2,/yqxx/20210326/a952d5fdcbb8410c82a801ce801df525.html
（4）丁肝,0.0,2021-2,2021,2,/yqxx/20210326/a952d5fdcbb8410c82a801ce801df525.html
（5）戊肝,84.0,2021-2,2021,2,/yqxx/20210326/a952d5fdcbb8410c82a801ce801df525.html
（6）肝炎（未分型）,1.0,2021-2,2021,2,/yqxx/20210326/a952d5fdcbb8410c82a801ce801df525.html
脊髓灰质炎,0.0,2021-2,2021,2,/yqxx/20210326/a952d5fdcbb8410c82a801ce801df525.html
人感染高致病性禽流感,0.0,2021-2,2021,2,/yqxx/20210326/a952d5fdcbb8410c82a801ce801df525.html
麻疹,1.0,2021-2,2021,2,/yqxx/20210326/a952d5fdcbb8410c82a801ce801df525.html
流行性出血热,0.0,2021-2,2021,2,/yqxx/20210326/a952d5fdcbb8410c82a801ce801df525.html
狂犬病,0.0,2021-2,2021,2,/yqxx/20210326/a952d5fdcbb8410c82a801ce801df525.html
流行性乙型脑炎,0.0,2021-2,2021,2,/yqxx/20210326/a952d5fdcbb8410c82a801ce801df525.html
登革热,0.0,2021-2,2021,2,/yqxx/20210326/a952d5fdcbb8410c82a801ce801df525.html
炭疽,0.0,2021-2,2021,2,/yqxx/20210326/a952d5fdcbb8410c82a801ce801df525.html
细菌性和阿米巴性痢疾,0.0,2021-2,2021,2,/yqxx/20210326/a952d5fdcbb8410c82a801ce801df525.html
肺结核,333.0,2021-2,2021,2,/yqxx/20210326/a952d5fdcbb8410c82a801ce801df525.html
伤寒和副伤寒,0.0,2021-2,2021,2,/yqxx/20210326/a952d5fdcbb8410c82a801ce801df525.html
流行性脑脊髓膜炎,0.0,2021-2,2021,2,/yqxx/20210326/a952d5fdcbb8410c82a801ce801df525.html
百日咳,0.0,2021-2,2021,2,/yqxx/20210326/a952d5fdcbb8410c82a801ce801df525.html
白喉,0.0,2021-2,2021,2,/yqxx/20210326/a952d5fdcbb8410c82a801ce801df525.html
新生儿破伤风,0.0,2021-2,2021,2,/yqxx/20210326/a952d5fdcbb8410c82a801ce801df525.html
